Distribución;local;dia;bloque_30min;porcentaje_ventas
glovo&local;ICARIA;JUEVES;6:30:00;0
glovo&local;ICARIA;JUEVES;7:00:00;0
glovo&local;ICARIA;JUEVES;7:30:00;0
glovo&local;ICARIA;JUEVES;8:00:00;0
glovo&local;ICARIA;JUEVES;8:30:00;0
glovo&local;ICARIA;JUEVES;9:00:00;0
glovo&local;ICARIA;JUEVES;9:30:00;0
glovo&local;ICARIA;JUEVES;10:00:00;0
glovo&local;ICARIA;JUEVES;10:30:00;0
glovo&local;ICARIA;JUEVES;11:00:00;0
glovo&local;ICARIA;JUEVES;11:30:00;0
glovo&local;ICARIA;JUEVES;12:00:00;0
glovo&local;ICARIA;JUEVES;12:30:00;0.003735627
glovo&local;ICARIA;JUEVES;13:00:00;0.004881153
glovo&local;ICARIA;JUEVES;13:30:00;0.006719137
glovo&local;ICARIA;JUEVES;14:00:00;0.010483896
glovo&local;ICARIA;JUEVES;14:30:00;0.012036469
glovo&local;ICARIA;JUEVES;15:00:00;0.009673693
glovo&local;ICARIA;JUEVES;15:30:00;0.008369089
glovo&local;ICARIA;JUEVES;16:00:00;0.006889528
glovo&local;ICARIA;JUEVES;16:30:00;0.005827677
glovo&local;ICARIA;JUEVES;17:00:00;0.004483816
glovo&local;ICARIA;JUEVES;17:30:00;0.003907149
glovo&local;ICARIA;JUEVES;18:00:00;0.003688662
glovo&local;ICARIA;JUEVES;18:30:00;0.003397992
glovo&local;ICARIA;JUEVES;19:00:00;0.004429394
glovo&local;ICARIA;JUEVES;19:30:00;0.00472898
glovo&local;ICARIA;JUEVES;20:00:00;0.006046365
glovo&local;ICARIA;JUEVES;20:30:00;0.006704782
glovo&local;ICARIA;JUEVES;21:00:00;0.006302621
glovo&local;ICARIA;JUEVES;21:30:00;0.006746573
glovo&local;ICARIA;JUEVES;22:00:00;0.007109826
glovo&local;ICARIA;JUEVES;22:30:00;0.007137147
glovo&local;ICARIA;JUEVES;23:00:00;0.001838084
glovo&local;ICARIA;JUEVES;23:30:00;0
glovo&local;ICARIA;VIERNES;0:00:00;0
glovo&local;ICARIA;VIERNES;0:30:00;0
glovo&local;ICARIA;VIERNES;1:00:00;0
glovo&local;ICARIA;VIERNES;1:30:00;0
glovo&local;ICARIA;VIERNES;2:00:00;0
glovo&local;ICARIA;VIERNES;2:30:00;0
glovo&local;ICARIA;VIERNES;3:00:00;0
glovo&local;ICARIA;VIERNES;3:30:00;0
glovo&local;ICARIA;VIERNES;4:00:00;0
glovo&local;ICARIA;VIERNES;4:30:00;0
glovo&local;ICARIA;VIERNES;5:00:00;0
glovo&local;ICARIA;VIERNES;5:30:00;0
glovo&local;ICARIA;VIERNES;6:00:00;0
glovo&local;ICARIA;VIERNES;6:30:00;0
glovo&local;ICARIA;VIERNES;7:00:00;0
glovo&local;ICARIA;VIERNES;7:30:00;0
glovo&local;ICARIA;VIERNES;8:00:00;0
glovo&local;ICARIA;VIERNES;8:30:00;0
glovo&local;ICARIA;VIERNES;9:00:00;0
glovo&local;ICARIA;VIERNES;9:30:00;0
glovo&local;ICARIA;VIERNES;10:00:00;0
glovo&local;ICARIA;VIERNES;10:30:00;0
glovo&local;ICARIA;VIERNES;11:00:00;0
glovo&local;ICARIA;VIERNES;11:30:00;0
glovo&local;ICARIA;VIERNES;12:00:00;0
glovo&local;ICARIA;VIERNES;12:30:00;0.003559026
glovo&local;ICARIA;VIERNES;13:00:00;0.004650397
glovo&local;ICARIA;VIERNES;13:30:00;0.00640149
glovo&local;ICARIA;VIERNES;14:00:00;0.009988271
glovo&local;ICARIA;VIERNES;14:30:00;0.011467447
glovo&local;ICARIA;VIERNES;15:00:00;0.00921637
glovo&local;ICARIA;VIERNES;15:30:00;0.007973442
glovo&local;ICARIA;VIERNES;16:00:00;0.006563827
glovo&local;ICARIA;VIERNES;16:30:00;0.005552175
glovo&local;ICARIA;VIERNES;17:00:00;0.004271844
glovo&local;ICARIA;VIERNES;17:30:00;0.003722439
glovo&local;ICARIA;VIERNES;18:00:00;0.003514281
glovo&local;ICARIA;VIERNES;18:30:00;0.003237353
glovo&local;ICARIA;VIERNES;19:00:00;0.004219995
glovo&local;ICARIA;VIERNES;19:30:00;0.004505419
glovo&local;ICARIA;VIERNES;20:00:00;0.005760524
glovo&local;ICARIA;VIERNES;20:30:00;0.006387814
glovo&local;ICARIA;VIERNES;21:00:00;0.006004666
glovo&local;ICARIA;VIERNES;21:30:00;0.006427629
glovo&local;ICARIA;VIERNES;22:00:00;0.00677371
glovo&local;ICARIA;VIERNES;22:30:00;0.00679974
glovo&local;ICARIA;VIERNES;23:00:00;0.001751189
glovo&local;ICARIA;VIERNES;23:30:00;0
glovo&local;ICARIA;SABADO;0:00:00;0
glovo&local;ICARIA;SABADO;0:30:00;0
glovo&local;ICARIA;SABADO;1:00:00;0
glovo&local;ICARIA;SABADO;1:30:00;0
glovo&local;ICARIA;SABADO;2:00:00;0
glovo&local;ICARIA;SABADO;2:30:00;0
glovo&local;ICARIA;SABADO;3:00:00;0
glovo&local;ICARIA;SABADO;3:30:00;0
glovo&local;ICARIA;SABADO;4:00:00;0
glovo&local;ICARIA;SABADO;4:30:00;0
glovo&local;ICARIA;SABADO;5:00:00;0
glovo&local;ICARIA;SABADO;5:30:00;0
glovo&local;ICARIA;SABADO;6:00:00;0
glovo&local;ICARIA;SABADO;6:30:00;0
glovo&local;ICARIA;SABADO;7:00:00;0
glovo&local;ICARIA;SABADO;7:30:00;0
glovo&local;ICARIA;SABADO;8:00:00;0
glovo&local;ICARIA;SABADO;8:30:00;0
glovo&local;ICARIA;SABADO;9:00:00;0
glovo&local;ICARIA;SABADO;9:30:00;0
glovo&local;ICARIA;SABADO;10:00:00;0
glovo&local;ICARIA;SABADO;10:30:00;0
glovo&local;ICARIA;SABADO;11:00:00;0
glovo&local;ICARIA;SABADO;11:30:00;0
glovo&local;ICARIA;SABADO;12:00:00;0
glovo&local;ICARIA;SABADO;12:30:00;0.004273173
glovo&local;ICARIA;SABADO;13:00:00;0.005583537
glovo&local;ICARIA;SABADO;13:30:00;0.007686001
glovo&local;ICARIA;SABADO;14:00:00;0.011992498
glovo&local;ICARIA;SABADO;14:30:00;0.013768482
glovo&local;ICARIA;SABADO;15:00:00;0.011065709
glovo&local;ICARIA;SABADO;15:30:00;0.009573377
glovo&local;ICARIA;SABADO;16:00:00;0.007880911
glovo&local;ICARIA;SABADO;16:30:00;0.006666263
glovo&local;ICARIA;SABADO;17:00:00;0.005129024
glovo&local;ICARIA;SABADO;17:30:00;0.004469377
glovo&local;ICARIA;SABADO;18:00:00;0.00421945
glovo&local;ICARIA;SABADO;18:30:00;0.003886954
glovo&local;ICARIA;SABADO;19:00:00;0.005066771
glovo&local;ICARIA;SABADO;19:30:00;0.005409467
glovo&local;ICARIA;SABADO;20:00:00;0.006916419
glovo&local;ICARIA;SABADO;20:30:00;0.00766958
glovo&local;ICARIA;SABADO;21:00:00;0.00720955
glovo&local;ICARIA;SABADO;21:30:00;0.007717385
glovo&local;ICARIA;SABADO;22:00:00;0.008132909
glovo&local;ICARIA;SABADO;22:30:00;0.008164162
glovo&local;ICARIA;SABADO;23:00:00;0.002102579
glovo&local;ICARIA;SABADO;23:30:00;0
glovo&local;ICARIA;DOMINGO;0:00:00;0
glovo&local;ICARIA;DOMINGO;0:30:00;0
glovo&local;ICARIA;DOMINGO;1:00:00;0
glovo&local;ICARIA;DOMINGO;1:30:00;0
glovo&local;ICARIA;DOMINGO;2:00:00;0
glovo&local;ICARIA;DOMINGO;2:30:00;0
glovo&local;ICARIA;DOMINGO;3:00:00;0
glovo&local;ICARIA;DOMINGO;3:30:00;0
glovo&local;ICARIA;DOMINGO;4:00:00;0
glovo&local;ICARIA;DOMINGO;4:30:00;0
glovo&local;ICARIA;DOMINGO;5:00:00;0
glovo&local;ICARIA;DOMINGO;5:30:00;0
glovo&local;ICARIA;DOMINGO;6:00:00;0
glovo&local;ICARIA;DOMINGO;6:30:00;0
glovo&local;ICARIA;DOMINGO;7:00:00;0
glovo&local;ICARIA;DOMINGO;7:30:00;0
glovo&local;ICARIA;DOMINGO;8:00:00;0
glovo&local;ICARIA;DOMINGO;8:30:00;0
glovo&local;ICARIA;DOMINGO;9:00:00;0
glovo&local;ICARIA;DOMINGO;9:30:00;0
glovo&local;ICARIA;DOMINGO;10:00:00;0
glovo&local;ICARIA;DOMINGO;10:30:00;0
glovo&local;ICARIA;DOMINGO;11:00:00;0
glovo&local;ICARIA;DOMINGO;11:30:00;0
glovo&local;ICARIA;DOMINGO;12:00:00;0
glovo&local;ICARIA;DOMINGO;12:30:00;0.005246194
glovo&local;ICARIA;DOMINGO;13:00:00;0.006854934
glovo&local;ICARIA;DOMINGO;13:30:00;0.009436139
glovo&local;ICARIA;DOMINGO;14:00:00;0.014723245
glovo&local;ICARIA;DOMINGO;14:30:00;0.016903629
glovo&local;ICARIA;DOMINGO;15:00:00;0.013585423
glovo&local;ICARIA;DOMINGO;15:30:00;0.011753279
glovo&local;ICARIA;DOMINGO;16:00:00;0.009675431
glovo&local;ICARIA;DOMINGO;16:30:00;0.008184202
glovo&local;ICARIA;DOMINGO;17:00:00;0.006296926
glovo&local;ICARIA;DOMINGO;17:30:00;0.005487074
glovo&local;ICARIA;DOMINGO;18:00:00;0.005180238
glovo&local;ICARIA;DOMINGO;18:30:00;0.004772031
glovo&local;ICARIA;DOMINGO;19:00:00;0.006220499
glovo&local;ICARIA;DOMINGO;19:30:00;0.006641228
glovo&local;ICARIA;DOMINGO;20:00:00;0.00849132
glovo&local;ICARIA;DOMINGO;20:30:00;0.009415979
glovo&local;ICARIA;DOMINGO;21:00:00;0.008851198
glovo&local;ICARIA;DOMINGO;21:30:00;0.009474669
glovo&local;ICARIA;DOMINGO;22:00:00;0.00998481
glovo&local;ICARIA;DOMINGO;22:30:00;0.01002318
glovo&local;ICARIA;DOMINGO;23:00:00;0.002581346
glovo&local;ICARIA;DOMINGO;23:30:00;0
glovo&local;BADAL;LUNES;0:00:00;0
glovo&local;BADAL;LUNES;0:30:00;0
glovo&local;BADAL;LUNES;1:00:00;0
glovo&local;BADAL;LUNES;1:30:00;0
glovo&local;BADAL;LUNES;2:00:00;0
glovo&local;BADAL;LUNES;2:30:00;0
glovo&local;BADAL;LUNES;3:00:00;0
glovo&local;BADAL;LUNES;3:30:00;0
glovo&local;BADAL;LUNES;4:00:00;0
glovo&local;BADAL;LUNES;4:30:00;0
glovo&local;BADAL;LUNES;5:00:00;0
glovo&local;BADAL;LUNES;5:30:00;0
glovo&local;BADAL;LUNES;6:00:00;0
glovo&local;BADAL;LUNES;6:30:00;0
glovo&local;BADAL;LUNES;7:00:00;0
glovo&local;BADAL;LUNES;7:30:00;0
glovo&local;BADAL;LUNES;8:00:00;0
glovo&local;BADAL;LUNES;8:30:00;0
glovo&local;BADAL;LUNES;9:00:00;0
glovo&local;BADAL;LUNES;9:30:00;0
glovo&local;BADAL;LUNES;10:00:00;0
glovo&local;BADAL;LUNES;10:30:00;0
glovo&local;BADAL;LUNES;11:00:00;0
glovo&local;BADAL;LUNES;11:30:00;0
glovo&local;BADAL;LUNES;12:00:00;0
glovo&local;BADAL;LUNES;12:30:00;0.002896376
glovo&local;BADAL;LUNES;13:00:00;0.003683475
glovo&local;BADAL;LUNES;13:30:00;0.004924829
glovo&local;BADAL;LUNES;14:00:00;0.005467599
glovo&local;BADAL;LUNES;14:30:00;0.006864901
glovo&local;BADAL;LUNES;15:00:00;0.006690051
glovo&local;BADAL;LUNES;15:30:00;0.005209994
glovo&local;BADAL;LUNES;16:00:00;0.00531177
glovo&local;BADAL;LUNES;16:30:00;0.003958559
glovo&local;BADAL;LUNES;17:00:00;0.003761953
glovo&local;BADAL;LUNES;17:30:00;0.003213831
glovo&local;BADAL;LUNES;18:00:00;0.002935799
glovo&local;BADAL;LUNES;18:30:00;0.003828574
glovo&local;BADAL;LUNES;19:00:00;0.004527818
glovo&local;BADAL;LUNES;19:30:00;0.005644805
glovo&local;BADAL;LUNES;20:00:00;0.006389157
glovo&local;BADAL;LUNES;20:30:00;0.007840942
glovo&local;BADAL;LUNES;21:00:00;0.008269362
glovo&local;BADAL;LUNES;21:30:00;0.007618004
glovo&local;BADAL;LUNES;22:00:00;0.006830496
glovo&local;BADAL;LUNES;22:30:00;0.005720163
glovo&local;BADAL;LUNES;23:00:00;0.004463781
glovo&local;BADAL;LUNES;23:30:00;0.001998627
glovo&local;BADAL;MARTES;0:00:00;0
glovo&local;BADAL;MARTES;0:30:00;0
glovo&local;BADAL;MARTES;1:00:00;0
glovo&local;BADAL;MARTES;1:30:00;0
glovo&local;BADAL;MARTES;2:00:00;0
glovo&local;BADAL;MARTES;2:30:00;0
glovo&local;BADAL;MARTES;3:00:00;0
glovo&local;BADAL;MARTES;3:30:00;0
glovo&local;BADAL;MARTES;4:00:00;0
glovo&local;BADAL;MARTES;4:30:00;0
glovo&local;BADAL;MARTES;5:00:00;0
glovo&local;BADAL;MARTES;5:30:00;0
glovo&local;BADAL;MARTES;6:00:00;0
glovo&local;BADAL;MARTES;6:30:00;0
glovo&local;BADAL;MARTES;7:00:00;0
glovo&local;BADAL;MARTES;7:30:00;0
glovo&local;BADAL;MARTES;8:00:00;0
glovo&local;BADAL;MARTES;8:30:00;0
glovo&local;BADAL;MARTES;9:00:00;0
glovo&local;BADAL;MARTES;9:30:00;0
glovo&local;BADAL;MARTES;10:00:00;0
glovo&local;BADAL;MARTES;10:30:00;0
glovo&local;BADAL;MARTES;11:00:00;0
glovo&local;BADAL;MARTES;11:30:00;0
glovo&local;BADAL;MARTES;12:00:00;0
glovo&local;BADAL;MARTES;12:30:00;0.002942195
glovo&local;BADAL;MARTES;13:00:00;0.003741745
glovo&local;BADAL;MARTES;13:30:00;0.005002737
glovo&local;BADAL;MARTES;14:00:00;0.005554093
glovo&local;BADAL;MARTES;14:30:00;0.006973499
glovo&local;BADAL;MARTES;15:00:00;0.006795884
glovo&local;BADAL;MARTES;15:30:00;0.005292413
glovo&local;BADAL;MARTES;16:00:00;0.005395799
glovo&local;BADAL;MARTES;16:30:00;0.004021181
glovo&local;BADAL;MARTES;17:00:00;0.003821465
glovo&local;BADAL;MARTES;17:30:00;0.003264672
glovo&local;BADAL;MARTES;18:00:00;0.002982242
glovo&local;BADAL;MARTES;18:30:00;0.00388914
glovo&local;BADAL;MARTES;19:00:00;0.004599445
glovo&local;BADAL;MARTES;19:30:00;0.005734102
glovo&local;BADAL;MARTES;20:00:00;0.00649023
glovo&local;BADAL;MARTES;20:30:00;0.007964981
glovo&local;BADAL;MARTES;21:00:00;0.008400178
glovo&local;BADAL;MARTES;21:30:00;0.007738517
glovo&local;BADAL;MARTES;22:00:00;0.006938551
glovo&local;BADAL;MARTES;22:30:00;0.005810652
glovo&local;BADAL;MARTES;23:00:00;0.004534395
glovo&local;BADAL;MARTES;23:30:00;0.002030244
glovo&local;BADAL;MIERCOLES;0:00:00;0
glovo&local;BADAL;MIERCOLES;0:30:00;0
glovo&local;BADAL;MIERCOLES;1:00:00;0
glovo&local;BADAL;MIERCOLES;1:30:00;0
glovo&local;BADAL;MIERCOLES;2:00:00;0
glovo&local;BADAL;MIERCOLES;2:30:00;0
glovo&local;BADAL;MIERCOLES;3:00:00;0
glovo&local;BADAL;MIERCOLES;3:30:00;0
glovo&local;BADAL;MIERCOLES;4:00:00;0
glovo&local;BADAL;MIERCOLES;4:30:00;0
glovo&local;BADAL;MIERCOLES;5:00:00;0
glovo&local;BADAL;MIERCOLES;5:30:00;0
glovo&local;BADAL;MIERCOLES;6:00:00;0
glovo&local;BADAL;MIERCOLES;6:30:00;0
glovo&local;BADAL;MIERCOLES;7:00:00;0
glovo&local;BADAL;MIERCOLES;7:30:00;0
glovo&local;BADAL;MIERCOLES;8:00:00;0
glovo&local;BADAL;MIERCOLES;8:30:00;0
glovo&local;BADAL;MIERCOLES;9:00:00;0
glovo&local;BADAL;MIERCOLES;9:30:00;0
glovo&local;BADAL;MIERCOLES;10:00:00;0
glovo&local;BADAL;MIERCOLES;10:30:00;0
glovo&local;BADAL;MIERCOLES;11:00:00;0
glovo&local;BADAL;MIERCOLES;11:30:00;0
glovo&local;BADAL;MIERCOLES;12:00:00;0
glovo&local;BADAL;MIERCOLES;12:30:00;0.003660534
glovo&local;BADAL;MIERCOLES;13:00:00;0.004655294
glovo&local;BADAL;MIERCOLES;13:30:00;0.006224158
glovo&local;BADAL;MIERCOLES;14:00:00;0.006910128
glovo&local;BADAL;MIERCOLES;14:30:00;0.008676083
glovo&local;BADAL;MIERCOLES;15:00:00;0.008455103
glovo&local;BADAL;MIERCOLES;15:30:00;0.006584559
glovo&local;BADAL;MIERCOLES;16:00:00;0.006713186
glovo&local;BADAL;MIERCOLES;16:30:00;0.005002955
glovo&local;BADAL;MIERCOLES;17:00:00;0.004754478
glovo&local;BADAL;MIERCOLES;17:30:00;0.004061744
glovo&local;BADAL;MIERCOLES;18:00:00;0.003710358
glovo&local;BADAL;MIERCOLES;18:30:00;0.004838675
glovo&local;BADAL;MIERCOLES;19:00:00;0.005722402
glovo&local;BADAL;MIERCOLES;19:30:00;0.007134086
glovo&local;BADAL;MIERCOLES;20:00:00;0.008074823
glovo&local;BADAL;MIERCOLES;20:30:00;0.009909636
glovo&local;BADAL;MIERCOLES;21:00:00;0.010451087
glovo&local;BADAL;MIERCOLES;21:30:00;0.00962788
glovo&local;BADAL;MIERCOLES;22:00:00;0.008632602
glovo&local;BADAL;MIERCOLES;22:30:00;0.007229327
glovo&local;BADAL;MIERCOLES;23:00:00;0.005641471
glovo&local;BADAL;MIERCOLES;23:30:00;0.002525929
glovo&local;BADAL;JUEVES;0:00:00;0
glovo&local;BADAL;JUEVES;0:30:00;0
glovo&local;BADAL;JUEVES;1:00:00;0
glovo&local;BADAL;JUEVES;1:30:00;0
glovo&local;BADAL;JUEVES;2:00:00;0
glovo&local;BADAL;JUEVES;2:30:00;0
glovo&local;BADAL;JUEVES;3:00:00;0
glovo&local;BADAL;JUEVES;3:30:00;0
glovo&local;BADAL;JUEVES;4:00:00;0
glovo&local;BADAL;JUEVES;4:30:00;0
glovo&local;BADAL;JUEVES;5:00:00;0
glovo&local;BADAL;JUEVES;5:30:00;0
glovo&local;BADAL;JUEVES;6:00:00;0
glovo&local;BADAL;JUEVES;6:30:00;0
glovo&local;BADAL;JUEVES;7:00:00;0
glovo&local;BADAL;JUEVES;7:30:00;0
glovo&local;BADAL;JUEVES;8:00:00;0
glovo&local;BADAL;JUEVES;8:30:00;0
glovo&local;BADAL;JUEVES;9:00:00;0
glovo&local;BADAL;JUEVES;9:30:00;0
glovo&local;BADAL;JUEVES;10:00:00;0
glovo&local;BADAL;JUEVES;10:30:00;0
glovo&local;BADAL;JUEVES;11:00:00;0
glovo&local;BADAL;JUEVES;11:30:00;0
glovo&local;BADAL;JUEVES;12:00:00;0
glovo&local;BADAL;JUEVES;12:30:00;0.002838831
glovo&local;BADAL;JUEVES;13:00:00;0.00361029
glovo&local;BADAL;JUEVES;13:30:00;0.004826982
glovo&local;BADAL;JUEVES;14:00:00;0.005358968
glovo&local;BADAL;JUEVES;14:30:00;0.006728507
glovo&local;BADAL;JUEVES;15:00:00;0.006557132
glovo&local;BADAL;JUEVES;15:30:00;0.005106481
glovo&local;BADAL;JUEVES;16:00:00;0.005206234
glovo&local;BADAL;JUEVES;16:30:00;0.00387991
glovo&local;BADAL;JUEVES;17:00:00;0.00368721
glovo&local;BADAL;JUEVES;17:30:00;0.003149978
glovo&local;BADAL;JUEVES;18:00:00;0.00287747
glovo&local;BADAL;JUEVES;18:30:00;0.003752507
glovo&local;BADAL;JUEVES;19:00:00;0.004437858
glovo&local;BADAL;JUEVES;19:30:00;0.005532652
glovo&local;BADAL;JUEVES;20:00:00;0.006262216
glovo&local;BADAL;JUEVES;20:30:00;0.007685157
glovo&local;BADAL;JUEVES;21:00:00;0.008105064
glovo&local;BADAL;JUEVES;21:30:00;0.007466648
glovo&local;BADAL;JUEVES;22:00:00;0.006694786
glovo&local;BADAL;JUEVES;22:30:00;0.005606513
glovo&local;BADAL;JUEVES;23:00:00;0.004375094
glovo&local;BADAL;JUEVES;23:30:00;0.001958918
glovo&local;BADAL;VIERNES;0:00:00;0
glovo&local;BADAL;VIERNES;0:30:00;0
glovo&local;BADAL;VIERNES;1:00:00;0
glovo&local;BADAL;VIERNES;1:30:00;0
glovo&local;BADAL;VIERNES;2:00:00;0
glovo&local;BADAL;VIERNES;2:30:00;0
glovo&local;BADAL;VIERNES;3:00:00;0
glovo&local;BADAL;VIERNES;3:30:00;0
glovo&local;BADAL;VIERNES;4:00:00;0
glovo&local;BADAL;VIERNES;4:30:00;0
glovo&local;BADAL;VIERNES;5:00:00;0
glovo&local;BADAL;VIERNES;5:30:00;0
glovo&local;BADAL;VIERNES;6:00:00;0
glovo&local;BADAL;VIERNES;6:30:00;0
glovo&local;BADAL;VIERNES;7:00:00;0
glovo&local;BADAL;VIERNES;7:30:00;0
glovo&local;BADAL;VIERNES;8:00:00;0
glovo&local;BADAL;VIERNES;8:30:00;0
glovo&local;BADAL;VIERNES;9:00:00;0
glovo&local;BADAL;VIERNES;9:30:00;0
glovo&local;BADAL;VIERNES;10:00:00;0
glovo&local;BADAL;VIERNES;10:30:00;0
glovo&local;BADAL;VIERNES;11:00:00;0
glovo&local;BADAL;VIERNES;11:30:00;0
glovo&local;BADAL;VIERNES;12:00:00;0
glovo&local;BADAL;VIERNES;12:30:00;0.003490699
glovo&local;BADAL;VIERNES;13:00:00;0.004439305
glovo&local;BADAL;VIERNES;13:30:00;0.00593538
glovo&local;BADAL;VIERNES;14:00:00;0.006589524
glovo&local;BADAL;VIERNES;14:30:00;0.008273545
glovo&local;BADAL;VIERNES;15:00:00;0.008062817
glovo&local;BADAL;VIERNES;15:30:00;0.006279059
glovo&local;BADAL;VIERNES;16:00:00;0.006401719
glovo&local;BADAL;VIERNES;16:30:00;0.004770836
glovo&local;BADAL;VIERNES;17:00:00;0.004533888
glovo&local;BADAL;VIERNES;17:30:00;0.003873294
glovo&local;BADAL;VIERNES;18:00:00;0.003538211
glovo&local;BADAL;VIERNES;18:30:00;0.004614179
glovo&local;BADAL;VIERNES;19:00:00;0.005456904
glovo&local;BADAL;VIERNES;19:30:00;0.006803091
glovo&local;BADAL;VIERNES;20:00:00;0.007700181
glovo&local;BADAL;VIERNES;20:30:00;0.009449865
glovo&local;BADAL;VIERNES;21:00:00;0.009966195
glovo&local;BADAL;VIERNES;21:30:00;0.009181181
glovo&local;BADAL;VIERNES;22:00:00;0.008232081
glovo&local;BADAL;VIERNES;22:30:00;0.006893912
glovo&local;BADAL;VIERNES;23:00:00;0.005379727
glovo&local;BADAL;VIERNES;23:30:00;0.002408735
glovo&local;BADAL;SABADO;0:00:00;0.001518294
glovo&local;BADAL;SABADO;0:30:00;0
glovo&local;BADAL;SABADO;1:00:00;0
glovo&local;BADAL;SABADO;1:30:00;0
glovo&local;BADAL;SABADO;2:00:00;0
glovo&local;BADAL;SABADO;2:30:00;0
glovo&local;BADAL;SABADO;3:00:00;0
glovo&local;BADAL;SABADO;3:30:00;0
glovo&local;BADAL;SABADO;4:00:00;0
glovo&local;BADAL;SABADO;4:30:00;0
glovo&local;BADAL;SABADO;5:00:00;0
glovo&local;BADAL;SABADO;5:30:00;0
glovo&local;BADAL;SABADO;6:00:00;0
glovo&local;BADAL;SABADO;6:30:00;0
glovo&local;BADAL;SABADO;7:00:00;0
glovo&local;BADAL;SABADO;7:30:00;0
glovo&local;BADAL;SABADO;8:00:00;0
glovo&local;BADAL;SABADO;8:30:00;0
glovo&local;BADAL;SABADO;9:00:00;0
glovo&local;BADAL;SABADO;9:30:00;0
glovo&local;BADAL;SABADO;10:00:00;0
glovo&local;BADAL;SABADO;10:30:00;0
glovo&local;BADAL;SABADO;11:00:00;0
glovo&local;BADAL;SABADO;11:30:00;0
glovo&local;BADAL;SABADO;12:00:00;0
glovo&local;BADAL;SABADO;12:30:00;0.004093853
glovo&local;BADAL;SABADO;13:00:00;0.005206369
glovo&local;BADAL;SABADO;13:30:00;0.006960949
glovo&local;BADAL;SABADO;14:00:00;0.007728121
glovo&local;BADAL;SABADO;14:30:00;0.009703123
glovo&local;BADAL;SABADO;15:00:00;0.009455984
glovo&local;BADAL;SABADO;15:30:00;0.007364012
glovo&local;BADAL;SABADO;16:00:00;0.007507866
glovo&local;BADAL;SABADO;16:30:00;0.005595184
glovo&local;BADAL;SABADO;17:00:00;0.005317294
glovo&local;BADAL;SABADO;17:30:00;0.004542557
glovo&local;BADAL;SABADO;18:00:00;0.004149575
glovo&local;BADAL;SABADO;18:30:00;0.005411458
glovo&local;BADAL;SABADO;19:00:00;0.006399797
glovo&local;BADAL;SABADO;19:30:00;0.007978591
glovo&local;BADAL;SABADO;20:00:00;0.009030688
glovo&local;BADAL;SABADO;20:30:00;0.011082699
glovo&local;BADAL;SABADO;21:00:00;0.011688244
glovo&local;BADAL;SABADO;21:30:00;0.010767589
glovo&local;BADAL;SABADO;22:00:00;0.009654494
glovo&local;BADAL;SABADO;22:30:00;0.008085105
glovo&local;BADAL;SABADO;23:00:00;0.006309285
glovo&local;BADAL;SABADO;23:30:00;0.002824939
glovo&local;BADAL;DOMINGO;0:00:00;0.001681528
glovo&local;BADAL;DOMINGO;0:30:00;0
glovo&local;BADAL;DOMINGO;1:00:00;0
glovo&local;BADAL;DOMINGO;1:30:00;0
glovo&local;BADAL;DOMINGO;2:00:00;0
glovo&local;BADAL;DOMINGO;2:30:00;0
glovo&local;BADAL;DOMINGO;3:00:00;0
glovo&local;BADAL;DOMINGO;3:30:00;0
glovo&local;BADAL;DOMINGO;4:00:00;0
glovo&local;BADAL;DOMINGO;4:30:00;0
glovo&local;BADAL;DOMINGO;5:00:00;0
glovo&local;BADAL;DOMINGO;5:30:00;0
glovo&local;BADAL;DOMINGO;6:00:00;0
glovo&local;BADAL;DOMINGO;6:30:00;0
glovo&local;BADAL;DOMINGO;7:00:00;0
glovo&local;BADAL;DOMINGO;7:30:00;0
glovo&local;BADAL;DOMINGO;8:00:00;0
glovo&local;BADAL;DOMINGO;8:30:00;0
glovo&local;BADAL;DOMINGO;9:00:00;0
glovo&local;BADAL;DOMINGO;9:30:00;0
glovo&local;BADAL;DOMINGO;10:00:00;0
glovo&local;BADAL;DOMINGO;10:30:00;0
glovo&local;BADAL;DOMINGO;11:00:00;0
glovo&local;BADAL;DOMINGO;11:30:00;0
glovo&local;BADAL;DOMINGO;12:00:00;0
glovo&local;BADAL;DOMINGO;12:30:00;0.00453399
glovo&local;BADAL;DOMINGO;13:00:00;0.005766114
glovo&local;BADAL;DOMINGO;13:30:00;0.007709333
glovo&local;BADAL;DOMINGO;14:00:00;0.008558985
glovo&local;BADAL;DOMINGO;14:30:00;0.010746322
glovo&local;BADAL;DOMINGO;15:00:00;0.010472612
glovo&local;BADAL;DOMINGO;15:30:00;0.00815573
glovo&local;BADAL;DOMINGO;16:00:00;0.00831505
glovo&local;BADAL;DOMINGO;16:30:00;0.006196732
glovo&local;BADAL;DOMINGO;17:00:00;0.005888965
glovo&local;BADAL;DOMINGO;17:30:00;0.005030935
glovo&local;BADAL;DOMINGO;18:00:00;0.004595702
glovo&local;BADAL;DOMINGO;18:30:00;0.005993253
glovo&local;BADAL;DOMINGO;19:00:00;0.00708785
glovo&local;BADAL;DOMINGO;19:30:00;0.008836382
glovo&local;BADAL;DOMINGO;20:00:00;0.010001592
glovo&local;BADAL;DOMINGO;20:30:00;0.012274219
glovo&local;BADAL;DOMINGO;21:00:00;0.012944867
glovo&local;BADAL;DOMINGO;21:30:00;0.011925231
glovo&local;BADAL;DOMINGO;22:00:00;0.010692465
